52.971,53.011,53.881,54.066,53.819,52.583,52.512,52.604,53.775,54.406,54.103,53.292,53.371,53.1,53.045,,,,,,
-13.22088019,-12.77323863,-11.69679721,-9.946163984,-9.492325795,-7.963452831,-5.139095835,-2.304078341,-0.888740682,0,2.612084417,3.870546215,5.208655297,5.373669231,6.085826813,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
53.233,53.483,53.831,54.013,53.672,52.491,52.441,52.454,53.687,54.43,53.952,52.842,52.925,53.316,53.314,52.898,52.9,,,,
-16.90501692,-14.76741908,-12.47930408,-11.15113542,-10.65825799,-9.41081611,-6.932371994,-3.739060024,-2.320983986,0,1.642701269,2.612426278,3.907873265,4.248189245,4.664845705,5.303755901,6.241730774,,,,
,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
52.968,52.973,53.778,53.575,52.135,52.175,52.376,53.595,54.026,53.796,52.842,52.903,53.083,52.912,52.9,,,,,,
-16.72492694,-12.83764566,-11.14590741,-8.073481653,-6.825249153,-5.002700471,-2.723499587,-1.129979204,0,2.171201741,2.719548859,3.322452407,3.599468433,3.651484355,4.261816514,,,,,,
,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,,
52.894,52.88,53.772,53.578,52.307,52.342,52.267,53.554,53.998,53.854,52.867,52.825,53.169,52.904,52.884,,,,,,
-15.36362265,-12.76224534,-10.47897156,-7.754061775,-6.594281235,-4.487209601,-2.15501833,-0.899549332,0,2.203824403,3.904268048,4.171839522,4.377347712,4.626255937,5.374949487,,,,,,
,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,,
52.752,52.691,53.736,53.557,52.409,52.311,52.282,53.568,53.913,53.619,52.898,52.819,,,,,,,,,
-13.62470704,-11.60281556,-10.72301394,-7.557835736,-6.326083307,-4.311287511,-2.005415917,-0.734098086,0,2.599970192,3.585739115,5.799211757,,,,,,,,,
,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,,
52.626,52.744,53.699,53.489,52.301,52.282,52.301,53.568,53.805,53.696,53.148,53.077,52.721,52.703,,,,,,,
-13.29634032,-12.27281956,-10.5428471,-7.771141743,-6.324643388,-4.69361023,-2.143657155,-0.834722109,0,0.69698924,1.33408433,4.215326797,4.525512679,5.978654196,,,,,,,
,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,,
52.631,52.624,53.63,53.584,52.245,52.275,52.29,53.55,53.816,53.749,53.265,52.929,52.648,,,,,,,,
-13.62888558,-12.22921527,-10.79173633,-7.738481311,-6.467323713,-4.139536327,-2.033508544,-0.777844457,0,0.639640523,1.593429633,4.420936213,7.147576092,,,,,,,,
,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,,
52.606,52.655,53.678,53.574,52.309,52.236,52.207,53.504,53.833,53.633,52.883,52.785,,,,,,,,,
-14.77667435,-13.03285203,-11.07887079,-7.882724465,-6.533617681,-4.403683117,-2.330254922,-0.804532162,0,0.467446254,1.422917075,4.668471377,,,,,,,,,
,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,,
52.518,52.602,53.641,53.431,52.469,52.304,52.261,53.537,53.682,53.48,52.811,52.543,,,,,,,,,
-13.79123029,-11.76486846,-10.21303814,-7.346004356,-6.163884246,-3.848649114,-1.765542693,-0.559432748,0,1.005487444,1.759454745,4.808924412,,,,,,,,,
,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,,
52.394,52.612,53.635,53.582,52.317,52.273,52.368,53.515,53.927,53.622,52.571,52.391,,,,,,,,,
-13.85126225,-11.98008222,-10.71750834,-7.876867525,-6.551378786,-4.24775941,-2.165207842,-0.891529584,0,0.826520417,1.9773682,5.591027902,,,,,,,,,
,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,,
52.332,52.687,53.473,53.498,52.258,52.216,52.259,53.491,53.904,53.533,52.922,52.715,,,,,,,,,
-14.66935462,-13.07791918,-10.73562951,-7.691661784,-6.390364778,-4.163326194,-2.055568048,-0.647991513,0,0.770623773,1.761150192,3.893161825,,,,,,,,,
,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,,
52.367,52.682,53.57,53.458,52.161,52.251,52.25,53.463,53.8,52.77,52.486,,,,,,,,,,
-13.98075091,-12.25921192,-10.413542,-7.572705329,-6.331959728,-4.283423864,-2.078264901,-0.687346346,0,2.346258511,6.343779473,,,,,,,,,,
,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,,
52.778,53.614,53.457,52.179,52.238,52.3,53.441,53.822,53.401,52.428,,,,,,,,,,,
-11.94576599,-10.06167193,-7.565158029,-6.106705331,-4.10710275,-1.955359813,-0.67257862,0,0.765010457,8.015650317,,,,,,,,,,,
,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,,,
52.184,52.572,53.501,53.406,52.242,52.206,52.287,53.59,53.092,,,,,,,,,,,,
-14.25408759,-12.75415466,-10.39866304,-7.114773152,-5.897771528,-3.544993371,-1.511603453,0,2.640391827,,,,,,,,,,,,
,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,,
53.733,53.776,52.349,52.307,52.209,53.735,53.806,52.252,,,,,,,,,,,,,
-12.18126184,-7.659751563,-6.197270367,-4.343617157,-2.795586701,-0.925107561,0,3.192322822,,,,,,,,,,,,,
T1,L,D1L,L,D1L,L,T1,,,,,,,,,,,,,,
52.378,52.415,52.683,52.634,52.091,52.088,52.764,52.629,51.488,51.559,51.499,52.667,53.045,53.385,53.266,52.391,52.316,53.263,53.152,52.734,
-15.50398842,-14.77107511,-14.61771289,-14.07158403,-13.32695622,-12.88000547,-11.95530397,-6.646376005,-5.396835369,-3.643986004,-2.261717931,-0.946393681,-0.502871753,0,1.284122268,2.136099249,3.295505424,4.021703619,5.298185066,6.537416309,
,,,,,,T1,L,D1L,,D1L,L,T1,,L,,,L,,,
52.2,52.247,52.57,52.58,52.141,52.078,52.584,51.334,50.555,50.536,50.569,51.272,52.681,52.704,52.28,52.251,52.814,52.651,,,
-17.02766132,-16.0338303,-15.47975093,-14.85240132,-14.4988532,-13.63936897,-13.18607523,-7.049682617,-6.079791526,-4.611674859,-3.673948557,-2.818823868,0,1.091106319,1.596325781,2.306202506,2.872400564,4.237615485,,,
,,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,
51.836,51.958,52.372,52.49,52.064,52.007,52.328,51.273,50.611,50.564,50.568,51.345,52.493,52.187,52.11,52.537,52.383,,,,
-15.93872592,-15.39469649,-14.86788058,-14.10935151,-13.71337701,-12.78753068,-12.26500701,-6.613719755,-5.639035467,-4.450431889,-3.106311639,-2.219292004,0,2.13038987,2.828062941,3.076388304,4.174750052,,,,
,,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,
51.614,52.34,52.43,52.133,52.011,52.488,52.152,51.293,50.536,50.486,50.493,51.275,52.861,52.708,52.109,52.131,52.029,,,,
-16.19046772,-15.48456264,-14.9473688,-14.57255674,-13.64936354,-13.27546854,-7.992252811,-7.045681585,-6.167179258,-4.63245,-3.756506489,-2.723660955,0,1.176430617,1.828650048,2.355618177,4.450247858,,,,
,,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,
51.791,51.803,52.358,52.417,51.917,51.953,52.52,52.426,51.241,50.464,50.46,50.482,51.254,52.347,52.539,52.601,52.111,52.154,52.555,52.494,52.038
-16.17618552,-15.1275064,-14.27082261,-13.92153282,-13.53677587,-12.73352151,-12.23642779,-7.231456976,-5.895396509,-5.069738553,-3.995249804,-2.574143741,-1.796709214,-0.557474663,0,1.707799169,2.378307171,3.469866856,4.023153117,5.478266605,5.987263565
,,,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,
52.023,52.115,52.322,52.232,51.884,51.918,52.584,52.355,51.11,50.406,50.405,50.402,51.059,52.22,52.469,52.517,52.107,52.762,52.762,52.494,52.038
-14.22787855,-13.84064988,-13.70301095,-13.39154214,-13.03375065,-11.92943469,-11.3437615,-6.977297543,-5.642231651,-4.999421266,-3.767955944,-2.604235972,-1.930629431,-0.372818991,0,2.060370112,2.744836061,4.577113173,4.577113173,5.478266605,5.987263565
,,,,,,,T1,L,D1L,L,D1L,L,T1,,,,,,,
51.788,51.965,51.586,51.713,52.498,51.808,50.953,50.119,50.126,50.134,50.888,51.992,52.274,52.351,51.801,51.759,52.135,52.114,52.762,,
-17.79600632,-16.03002807,-15.79422872,-15.02052849,-14.06001881,-9.983000451,-8.559538364,-7.816004094,-6.895671758,-5.39456634,-4.881066789,-3.308067714,0,1.879524408,2.802125622,3.698729782,3.956523979,3.976119213,4.577113173,,
,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,
51.655,51.945,51.52,51.793,52.315,51.944,50.886,50.123,50.095,50.115,50.925,51.99,52.043,51.56,51.528,52.014,51.865,,,,
-16.38179187,-14.20243771,-13.15683917,-12.23730873,-11.84535588,-7.324430149,-5.799077513,-5.159171445,-4.028363067,-2.72661035,-2.058685502,0,2.554997065,3.144847532,3.783206708,4.249480086,5.533179375,,,,
,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,
51.611,51.887,51.455,51.556,52.036,51.857,50.854,50.169,50.068,50.086,50.885,51.82,52.091,51.973,51.508,51.5,,,,,
-15.96120049,-13.74455037,-13.3264962,-12.17511975,-11.72231585,-7.616375253,-5.974833638,-5.469791678,-4.146750173,-2.975194279,-2.424161711,-0.829021713,0,2.510133861,3.427344453,4.025638086,,,,,
,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,
51.707,52.344,51.69,51.747,52.29,52.041,51.019,50.157,50.154,50.25,50.968,52.012,52.232,51.642,51.179,51.287,51.707,51.721,51.297,51.2,
-16.89522196,-14.3505118,-13.81772677,-13.0424888,-12.42564719,-7.160690051,-6.000008333,-5.183862845,-4.269092761,-2.801687527,-2.288044798,-0.632469762,0,2.452801867,3.053737546,3.899337636,4.18024461,4.657061842,5.080003543,6.320182276,
,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,
52.286,51.971,51.518,51.573,52.16,52.02,50.957,50.228,50.179,50.217,50.942,51.955,52.267,52.096,51.58,51.634,51.961,52.01,51.739,51.875,
-17.88522924,-13.08034499,-12.54391813,-12.03594471,-11.47968083,-7.295098697,-5.907260363,-5.200291242,-3.861037425,-2.488564446,-1.907205547,-0.488635856,0,2.334021422,3.047576086,3.672458032,4.121277714,4.58071621,4.80301041,5.7921313,
,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,
51.966,51.63,51.705,52.222,51.934,50.986,50.091,50.094,50.134,50.913,51.906,52.258,52.171,51.435,51.38,51.736,,,,,
-13.23912705,-13.04103685,-12.40665003,-11.49708807,-7.1861537,-5.899992627,-5.014193056,-3.897215673,-2.663003004,-1.958001022,-0.485050513,0,1.878708067,2.725756408,3.237175466,3.582069374,,,,,
,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,
51.522,52.14,51.76,51.724,52.143,52.089,50.979,50.331,50.298,50.289,51.045,52.124,52.233,52.071,51.535,51.511,51.731,51.829,,,
-15.17918157,-13.44178281,-13.25356303,-12.15829725,-11.78185575,-7.179439045,-5.762005293,-5.256853146,-3.895772581,-2.442789389,-2.051179661,-0.511769479,0,2.225313686,2.932590152,3.401037489,3.847311919,4.813799435,,,
,,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,
51.729,51.221,51.919,51.314,51.911,51.527,50.037,50.053,49.959,50.774,51.75,51.931,51.931,51.849,51.32,51.315,51.66,,,,
-14.57657796,-12.7791011,-12.77403812,-12.13349364,-11.85612213,-6.535766214,-4.782875495,-3.66887912,-2.130604609,-1.755964977,-0.405011111,0,0.070015427,1.63975608,2.354621838,2.832829328,3.276908604,,,,
,,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,
51.904,52.082,50.855,50.059,49.996,50.019,50.841,52.047,51.793,51.274,51.261,51.746,,,,,,,,,
-10.88727082,-6.732296636,-5.081405318,-4.279258113,-3.197427091,-1.982877959,-1.43862052,0,1.778190091,2.740026642,3.594390769,5.089567762,,,,,,,,,
J,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,,,
51.858,51.878,51.862,50.86,50.043,50.032,49.976,50.905,51.919,51.554,,,,,,,,,,,
-16.83481645,-10.7689766,-6.663867421,-5.205213732,-4.546797224,-3.515167279,-2.192598915,-1.138852493,0,8.210093605,,,,,,,,,,,
,J,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,,
51.637,51.5,51.429,50.709,49.924,49.906,50.009,50.853,51.426,51.623,51.342,51.016,50.972,51.288,51.617,,,,,,
-12.56008109,-9.904489891,-6.336427148,-5.216184813,-4.542314938,-2.890018166,-1.968466662,-0.960302557,-0.349841393,0,1.561451888,2.306587523,2.774548792,3.136733651,9.102235769,,,,,,
R,J,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,,
51.33,51.398,51.383,51.223,51.102,49.894,49.817,49.839,51.119,51.17,51.205,51.482,51.495,51.18,,,,,,,
-13.6202388,-12.71493649,-9.625273659,-8.256074914,-8.013336883,-6.818216262,-5.492372893,-4.343491913,-3.163036516,-2.995126207,-1.360287102,0,0.0718401,1.018123765,,,,,,,
J,,J,J,T1,L,D1L,,D1L,L,T1,,,,,,,,,,
50.657,50.641,50.591,49.856,49.846,49.836,50.602,50.871,50.978,51.144,51.041,51.064,51.081,,,,,,,,
-9.329234749,-7.470167334,-6.929454379,-6.095771813,-4.785093939,-3.440241997,-2.743232035,-2.280274764,-1.030109218,0,1.050280439,4.038676145,5.668601415,,,,,,,,
,T1,L,D1L,,D1L,L,T1,,,,J,J,,,,,,,,
50.872,50.777,50.746,50.549,49.766,49.746,49.766,50.59,50.906,50.929,50.983,50.896,50.898,50.924,,,,,,,
-11.00868026,-9.495735095,-7.404053822,-6.888817968,-6.176761773,-4.935468873,-3.638647689,-2.806586895,-2.321398286,-1.273312609,0,1.180068642,3.87858995,5.564878525,,,,,,,
,,T1,L,D1L,,D1L,L,T1,,,,J,J,,,,,,,
50.592,50.564,50.782,50.564,49.734,49.676,49.696,50.562,50.783,50.759,51.06,51.023,50.792,50.815,50.839,,,,,,
-11.65856809,-9.508658633,-7.903747086,-7.449736438,-6.742130005,-5.427988394,-4.144067808,-3.316363219,-2.938634547,-1.307551146,-0.068680419,0,0.747869641,3.766300307,5.39038635,,,,,,
,,T1,L,D1L,,D1L,L,T1,,,,,J,J,,,,,,
50.637,50.755,50.603,49.759,49.79,49.786,50.573,50.642,50.697,50.993,51.023,50.757,50.788,50.847,,,,,,,
-9.596650301,-8.259617545,-7.878438551,-7.100369145,-5.559073664,-4.029246207,-3.246224268,-3.035249578,-1.302927473,-0.018248289,0,0.797020702,3.582092405,5.495022111,,,,,,,
R,T1,L,D1L,,D1L,L,T1,,,,,J,J,,,,,,,
50.641,50.581,50.468,50.445,49.654,49.68,49.654,50.501,50.541,50.57,50.878,50.831,50.678,50.703,50.674,,,,,,
-11.59556605,-9.257443977,-7.362414957,-6.877680786,-6.127342817,-4.821652518,-3.523943529,-2.691368611,-2.515513864,-1.23060351,0,0.065802735,1.054351934,4.104647366,5.821683605,,,,,,
,R,T1,L,D1L,,D1L,L,T1,,,,,J,J,,,,,,
50.528,50.537,50.419,49.584,49.543,49.546,50.447,50.487,50.529,50.651,50.511,50.572,50.616,,,,,,,,
-10.9635294,-7.254571593,-6.714873417,-6.055735298,-4.724379748,-3.5563134,-2.625785978,-2.466613265,-1.250968425,0,1.302649991,4.198941057,6.095384237,,,,,,,,
J,T1,L,D1L,,D1L,L,T1,,,,J,J,,,,,,,,
50.321,50.559,50.732,50.704,49.604,49.56,49.549,50.715,50.635,50.635,50.737,50.621,50.859,50.801,50.661,50.592,50.692,50.624,50.663,50.596,
-6.758965084,-6.328077275,-5.442426848,-5.357220641,-4.185106569,-2.986356475,-1.647166051,-0.514382153,0,0.270296134,0.952075627,1.662822901,2.442261452,2.973242338,3.479356981,3.982442718,6.234169472,6.775768739,7.927046424,8.462567282,
,,T1,L,D1L,,D1L,L,T1,L,L,,,,,,J,J,J,J,
50.46,50.522,50.441,50.383,49.586,49.544,49.582,50.316,50.667,50.609,50.721,50.84,50.664,50.65,50.698,,,,,,
-5.926043543,-5.305781458,-4.706311579,-4.530453761,-3.735970434,-2.392895083,-1.146875703,-0.348699125,0,0.127505608,1.500801613,3.396659489,4.123230976,6.891547104,8.612266919,,,,,,
,,T1,L,D1L,,D1L,L,T1,L,,R,,J,J,,,,,,
50.571,50.519,50.289,49.615,49.495,49.657,50.357,50.461,50.559,50.833,50.573,50.597,50.661,,,,,,,,
-8.121092784,-7.595974263,-7.338812233,-6.651730752,-5.285063954,-3.805640288,-3.082186886,-2.745367371,-1.172911335,0,1.259543171,4.005739008,6.047277817,,,,,,,,
,T1,L,D1L,,D1L,L,T1,,,,J,J,,,,,,,,
50.495,50.42,50.314,49.507,49.495,49.547,50.307,50.446,50.564,50.813,50.594,50.602,50.605,,,,,,,,
-8.986435667,-7.788523159,-7.540638965,-6.720204313,-5.420721447,-4.096106688,-3.341638072,-3.030418618,-1.52144438,0,1.220207359,4.377037925,6.15699935,,,,,,,,
,T1,L,D1L,,D1L,L,T1,,,,J,J,,,,,,,,
50.406,50.239,49.543,49.537,49.643,50.224,50.292,50.481,50.742,50.556,50.587,50.679,,,,,,,,,
-8.181003911,-7.739715369,-7.077282671,-5.610145274,-4.168893498,-3.58400014,-2.998308857,-1.187992003,0,1.204205962,4.108414901,6.082946079,,,,,,,,,
T1,L,D1L,,D1L,L,T1,,,,J,J,,,,,,,,,
50.338,50.346,50.262,49.425,49.436,49.496,50.189,50.434,50.379,50.627,50.714,50.725,50.84,,,,,,,,
-9.970005015,-7.719713531,-7.343029347,-6.68714857,-5.410660772,-3.93673329,-3.137558445,-2.718780976,-1.21656278,0,1.917460039,4.765587582,6.53488485,,,,,,,,
,T1,L,D1L,,D1L,L,T1,,,,J,J,,,,,,,,
50.721,50.569,50.54,49.459,49.445,49.415,50.386,50.4,50.75,50.644,50.674,50.584,,,,,,,,,
-11.27561905,-9.37023719,-8.73758462,-7.774020839,-6.33976293,-5.056179783,-3.971644496,-1.656113825,0,1.481254198,4.358355768,6.041012001,,,,,,,,,
R,T1,L,D1L,,D1L,L,T1,,,J,J,,,,,,,,,
50.212,50.185,49.33,49.371,49.357,50.155,50.482,50.516,50.923,50.674,50.767,50.748,50.786,50.786,,,,,,,
-10.27313876,-9.531388828,-8.891969917,-7.593830259,-6.345246095,-5.477138852,-4.972693937,-2.698379699,0,0.151267973,0.702755292,3.617530926,5.488530313,18.61406398,,,,,,,
T1,L,D1L,,D1L,L,T1,,,,,J,J,J,,,,,,,
50.346,50.225,50.454,50.262,50.163,49.373,49.406,49.415,50.029,50.497,50.568,50.834,50.828,50.823,,,,,,,
-2.840832448,-0.874874277,0,0.488544778,0.712632444,1.437632081,2.890895017,4.209110358,4.969850099,5.57236754,7.536878001,11.49828078,14.4828481,16.20636076,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,J,J,,,,,,,
50.256,50.291,50.501,50.211,50.114,49.375,49.435,49.398,50.136,50.52,50.763,50.73,50.742,,,,,,,,
-2.848099191,-1.154033795,0,0.683371788,1.096431484,1.845102165,3.267132841,4.513116107,5.214910354,6.278982402,8.428767229,12.751008,15.442276,,,,,,,,
,R,,T1,L,D1L,,D1L,L,T1,,,J,,,,,,,,
50.329,50.594,50.145,50.044,49.343,49.302,49.355,50.046,50.149,50.313,50.334,50.334,,,,,,,,,
-1.197474426,0,0.72361592,1.212762961,1.85070392,3.336504308,4.683456522,5.322671509,5.546684505,7.53867024,11.33600018,13.82483128,,,,,,,,,
R,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,,
50.41,50.282,50.448,50.055,49.993,49.379,49.295,49.407,50,50.258,50.461,,,,,,,,,,
-2.597561356,-0.690513577,0,0.917281309,1.270023622,1.84860515,3.522708759,4.755299465,5.435398145,5.692707704,6.513624183,,,,,,,,,,
R,,T1,L,D1L,,D1L,L,T1,L,,,,,,,,,,,
50.15,50.297,49.934,49.922,49.329,49.292,49.296,49.93,50.042,50.126,50.172,,,,,,,,,,
-0.97781849,0,0.70133658,1.06737997,1.51669542,3.206270419,4.50213838,5.091487504,5.292827694,6.610116262,8.413393667,,,,,,,,,,
,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,,
50.223,49.92,49.257,49.24,49.172,49.907,50.01,50.285,50.129,49.824,,,,,,,,,,,
-5.818745569,-5.145349843,-4.570577644,-3.106055538,-1.854265623,-1.059020774,-0.677561805,0,0.993544161,4.993168332,,,,,,,,,,,
T1,L,D1L,,D1L,L,T1,,,,,,,,,,,,,,
49.929,49.875,49.373,49.18,49.211,49.899,50.071,50.367,50.159,49.708,,,,,,,,,,,
-5.626182098,-5.22088163,-4.711131605,-3.034749577,-1.766499362,-1.227297844,-0.690983357,0,0.647085775,5.105879944,,,,,,,,,,,
T1,L,D1L,,D1L,L,T1,,,,,,,,,,,,,,
50.09,50.448,49.155,49.244,49.192,50.506,50.596,50.066,49.917,,,,,,,,,,,,
-7.808615883,-6.320757312,-5.060923631,-3.638814368,-2.116934812,-0.773186912,0,0.955628066,1.93900851,,,,,,,,,,,,
T1,L,D1L,,D1L,L,T1,L,,,,,,,,,,,,,
49.858,49.831,50.052,49.87,49.822,49.225,49.162,49.191,49.793,49.82,,,,,,,,,,,
-2.213094892,-1.263538682,0,0.375485019,0.621614832,1.25531271,2.837161433,4.304239886,4.841676672,5.208459465,,,,,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
49.985,49.923,50.112,49.838,49.793,49.169,49.161,49.178,49.842,49.873,49.915,,,,,,,,,,
-1.937396191,-1.142874009,0,0.521075811,0.724430811,1.39755966,2.811402675,4.026570005,4.830895673,5.418044389,6.403648726,,,,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
49.75,49.78,50.077,49.847,49.8,49.125,49.057,49.083,49.918,49.806,,,,,,,,,,,
-3.255011214,-1.267946766,0,0.390663538,0.574780827,1.242710344,2.699712947,4.093479815,5.094418612,6.024289253,,,,,,,,,,,
,R,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
49.458,49.726,49.692,49.763,49.797,48.947,48.896,48.968,49.784,49.845,49.795,49.497,49.506,49.539,,,,,,,
-2.524997624,0,0.722077558,1.15283867,1.392047772,2.203423018,3.615810421,4.836346658,5.640959138,5.871211544,7.061986264,10.97713282,13.88014366,14.88434218,,,,,,,
,,R,T1,L,D1L,,D1L,L,T1,,,J,J,,,,,,,
50.128,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
49.811,49.793,50.048,49.787,49.689,48.955,48.91,48.967,49.664,49.731,49.697,49.511,49.522,49.278,,,,,,,
-2.829178327,-1.045500837,0,0.491854652,0.763080598,1.391319517,2.998677041,4.201934078,4.886707275,5.211886798,6.128653114,9.828485132,12.55445108,15.228134,,,,,,,
,R,,T1,L,D1L,,D1L,L,T1,,,J,J,,,,,,,
50.024,50.002,50.211,50.085,50.14,48.793,48.828,48.828,50.122,50.149,49.969,49.917,49.816,,,,,,,,
-2.890256909,-0.795201232,0,0.386120448,0.694769746,2.044000979,3.352370057,4.495658017,5.779028379,7.870972621,10.21048491,13.27665383,15.40475203,,,,,,,,
,R,,T1,L,D1L,,D1L,L,T1,,J,J,,,,,,,,
49.56,49.896,49.763,49.752,49.648,48.968,48.879,48.947,49.594,49.793,49.763,49.763,49.773,49.66,,,,,,,
-0.454859318,0,2.149344087,3.445626939,3.753188778,4.380756556,6.053999175,7.280561105,7.9175075,8.245594339,9.343866277,12.74916017,15.67978093,18.18042555,,,,,,,
,,R,T1,L,D1L,,D1L,L,T1,,,J,J,,,,,,,
49.603,49.695,50.044,49.713,49.623,49.024,48.888,49.025,49.584,49.637,49.678,49.699,49.654,,,,,,,,
-3.126593195,-1.258286533,0,0.713986694,1.062548351,1.566472789,3.111498835,4.506311684,5.14858835,6.789315208,9.877976361,12.818473,14.68434435,,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,J,J,,,,,,,,
49.37,49.621,49.912,49.606,49.559,48.929,48.821,48.855,49.562,49.818,49.745,49.682,49.606,49.619,49.57,,,,,,
-3.540533575,-0.632924956,0,0.428043222,0.653027564,1.349994074,2.617303192,4.164491806,4.821656251,5.359766879,5.393277019,6.932343471,9.940386311,12.89629392,15.11381808,,,,,,
,R,,T1,L,D1L,,D1L,L,T1,L,,,J,J,,,,,,
49.512,49.685,49.911,49.632,49.61,48.893,48.823,48.904,49.581,49.762,49.753,49.483,49.509,49.543,,,,,,,
-3.442471932,-0.938706558,0,0.313823198,0.475394572,1.068209716,2.591117133,4.13883184,4.738967398,5.056614677,6.254467283,10.16765288,13.08012722,15.41187659,,,,,,,
,R,,T1,L,D1L,,D1L,L,T1,,,J,J,,,,,,,
49.058,49.62,49.706,49.59,48.814,48.763,48.821,49.527,49.635,49.872,49.684,49.329,49.372,49.358,,,,,,,
-9.440316096,-5.763963654,-4.956569983,-4.752643896,-4.090734042,-2.718570212,-1.408393411,-0.6719561,-0.547982664,0,0.997476817,5.148435102,8.069517582,10.30242831,,,,,,,
,R,T1,L,D1L,,D1L,L,T1,,,,J,J,,,,,,,
48.325,49.63,49.908,49.651,49.552,48.848,48.749,48.727,49.47,49.602,49.628,49.253,49.277,49.231,,,,,,,
-7.517128773,-0.649261888,0,0.387882714,0.633448498,1.223635567,2.880508636,4.129660761,4.876472496,5.30190579,6.429620285,11.09134442,14.06966258,16.48804188,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,J,J,,,,,,,
48.291,49.134,49.615,49.506,49.495,48.682,48.73,48.714,49.525,49.601,49.601,49.18,49.277,49.296,,,,,,,
-2.335075588,-0.611772016,0,0.67172018,0.860444652,1.848742815,3.030004126,4.298348752,5.165055276,5.448102789,6.609995007,12.17364239,15.10304251,17.60350718,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,J,J,,,,,,,
48.907,49.371,49.733,49.479,49.405,48.72,48.691,48.766,49.459,49.581,49.573,49.197,49.294,49.28,,,,,,,
-1.831359331,-0.7853235,0,0.331058907,0.522455739,1.194470594,2.741796491,4.082376391,4.782499137,5.146566719,6.130791874,12.57655219,15.48205881,17.43924818,,,,,,,
,,,T1,L,D1L,,D1L,L,T1,,,J,J,,,,,,,
49.266,49.579,49.907,49.547,49.43,48.641,48.614,48.507,49.38,49.517,,,,,,,,,,,
-3.064037369,-0.780400538,0,0.516551063,0.587401907,1.258263089,2.818089602,3.905440564,4.776248946,5.073351521,,,,,,,,,,,
J,R,,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
49.017,49.488,49.679,49.808,49.669,48.679,48.572,48.614,49.645,49.794,49.825,,,,,,,,,,
-6.950404665,-3.813540744,-0.318147764,0,0.418374234,1.228554027,2.665568606,3.8629679,4.890718658,7.112940601,10.43125673,,,,,,,,,,
,,J,T1,L,D1L,,D1L,L,T1,,,,,,,,,,,
48.52,48.889,48.237,49.262,48.91,48.781,48.118,49.201,48.997,48.885,49.369,49.198,48.653,48.134,49.68,48.108,49.766,,,,
-10.82577267,-9.600229684,-8.392291939,-4.64304749,-4.115316025,-3.423393784,-2.508179419,-1.7310751,-0.61929153,-1.059004248,0,7.288001096,2.684009129,1.676233873,4.403209966,3.264908114,6.258618699,,,,
,,T1,L,D1L,,D1L,L,T1,L,,,,A,,L,J,,,,
49.129,49.183,48.84,47.928,47.997,48.054,48.815,49.022,49.376,49.26,48.797,48.741,49.342,49.36,,,,,,,
-7.380351212,-4.722095299,-4.221074035,-3.336003748,-2.598062356,-1.969030727,-1.079567506,-0.588143691,0,1.947367711,2.29406822,3.516638308,3.949234102,5.450408057,,,,,,,
